Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,Nose_left_knee_dist,Nose_right_knee_dist,phase,img_name
0.0028147181202618,-0.0542697354269735,0.0,0.0,-0.1228685649016852,-0.0007528500752851,-0.0621277637268476,0.1768982576898257,0.0639226564412214,0.2958270595827061,0.0616790405482611,-0.0007313400731348,0.067145304723833,0.0627876962787697,0.1239699763400516,0.2348246934824694,0.124092355388762,0.2956979995697999,0.0657991351880595,0.3520542052054195,0.3758260585787736,0.5308023230802321,0.8160234967773552,0.9390406539040642,0.1262543852492486,0.2377070337707027,0.3787631557477412,0.5278769627876955,0.8151260504201728,0.8809851580985146,-8.158603246899432e-05,-0.057775865777587,0.0596393897364804,-0.0022370402237038,-0.0017948927143645,-0.0573671757367182,0.0624949008729743,-0.002452140245214,0.8770498490658456,0.8243708324370826,0.7531614587582632,0.7059367605936754,0.8165945990046568,0.8821897182189706,0.8149220853389935,0.8817164981716492,0.8771314350983148,0.9388900838890076,0.8768458839846665,0.942224134222413,0.6929877387059483,0.6938636564603415,left,frame_0069
0.052854658745109,-5.783355502810006e-05,0.0,0.0,-0.1654470366613532,0.0010024482871628,-0.16657006230981,0.1589844427736974,-0.0567671351977969,0.3148651514275247,0.0539776843935659,-0.0003855570335244,0.1121576583103895,0.106433019104351,0.1109259527604699,0.2106298074142616,0.1094406607738029,0.3148651514275247,0.0550282567743823,0.3164459352649743,0.4438487175771649,0.5779499932527521,0.7221417185915099,0.8918898077998189,0.1113968990001469,0.263393287452046,0.4990943341544726,0.5771981570373796,0.7763729894218232,0.8413818364081505,-0.0004709462396768,-0.0532068706263371,0.0530357919142162,0.000212056368438,-0.0550644834082005,-0.1055269600755687,0.0556803361831624,-0.0019470630192973,0.8329952180843354,0.8407071115994829,0.83342993769019,0.8403986659726644,0.7786552673525592,0.8922560869816665,0.7777133748732095,0.8939332600774968,0.7772786552673548,0.8944152063694021,0.7779307346761348,0.8944730399244313,0.7296261553592196,0.6978319295453727,left,frame_0070
-3.1098395323697625e-05,-0.0406894934333959,0.0,0.0,-0.0967782062445579,0.0394582551594742,-0.1897002114690882,0.2787582082551591,-0.2364410996392597,0.5188056988742965,0.0982398308247268,-0.0014364446529079,0.3334991914417206,0.1997390947467167,0.3329083219305876,0.2803265712945591,0.0497263341211565,0.3602397983114448,-0.0465853961935564,0.400049835834897,0.1435812912053733,0.5584838180112565,0.5724903594974509,0.8777263133208253,0.2372807563129719,0.3210746951219513,0.430557283244185,0.5193187148217638,0.6219990048513484,0.8396898452157593,-0.000901853464363,-0.0418474437148217,0.0011817390222658,-0.079033771106942,-0.0468652817514627,-0.0416715525328328,0.0035763154621214,-0.0808366557223263,0.7635589003607404,0.8801155018761728,0.7168180121905687,0.879514540337711,0.6679002363478044,0.8792360459662288,0.7160094539121769,0.9188848499061916,0.6685844010449047,0.9191633442776737,0.5738586888916521,0.9185330675422136,0.7064103253181436,0.616143794575887,left,frame_0071
-0.0469190932489839,-0.0430314120158583,0.0,0.0,-0.1406332372003582,0.0418420250076238,-0.145377864607561,0.2920860018298259,-0.1421527583961307,0.4995425434583719,0.1894129686482462,-0.0412320829521202,0.2859800911712735,0.1669106434888688,0.3800353521257794,0.3318847209515094,0.1419356839395929,0.3325556572125644,-0.0008062765528566,0.3737572430619094,0.2847706763419867,0.5815645013723696,0.569479331410675,0.7899817017383352,0.2369522746301983,0.2915523025312592,0.5214438552423486,0.4982921622445867,0.6648060284677662,0.6653857883501072,-0.049275901634259,-0.0818542238487349,-0.0459577635128843,-0.083516315949985,-0.0947064843241231,-0.043000914913083,0.0468260613390396,-0.0854833790789875,0.854622135392439,0.7481396767307105,0.8082612336031246,0.7068770966758159,0.6671008155797427,0.7482921622445867,0.6652401773808421,0.9145166209210124,0.6176388501255915,0.9135102165294297,0.6167705522994398,0.8322659347361997,0.7848997727530979,0.7072044670903782,left,frame_0072
-0.0416009570939127,-0.0002980147631924,0.0,0.0,-0.2079775953015396,0.0612764201549679,-0.2927837294034479,0.2500000000000004,-0.2914242210016862,0.4057929485122189,0.2083310674859987,-0.0315551785796152,0.4153841970743378,0.0936912567053324,0.4583718527380512,0.2814520196231266,0.0838816683887108,0.3426940534592642,-0.0420359997824769,0.3442643620191651,0.0819783566262437,0.6237105130438776,0.2079775953015396,0.8134542203475312,0.2081407363097527,0.3114254275365645,0.3744629941813044,0.5615400485993309,0.6244222089292519,0.7196941910045396,-0.0840448093969208,-0.0322314428499379,-5.438033606908199e-05,-0.0619297602127366,-0.1255913861547646,-0.0008481958644716,0.0830659633476543,-0.0932786208793725,0.6258632878351189,0.8129384255650824,0.7072162705965521,0.7812113153913169,0.6667844907281549,0.7504126358259602,0.1673011039208243,0.9067213791206274,0.1247756811137111,0.9061368117005186,0.2502311164283016,0.8434276282609698,0.6991217497644434,0.6361277305349073,left,frame_0073
-0.0851293103448262,-0.0317617748810405,0.0,0.0,-0.2604355716878397,0.0326355188740515,-0.4326508620689649,0.2260045104081803,-0.3894339836660619,0.3876707638175527,0.2605490018148816,-0.0309824896980855,0.3502722323049015,0.1619378224882816,0.4359403357531757,0.3556138051550899,0.0441243194192378,0.3548345199721349,-0.0875397005444633,0.3861003861003861,-0.0859233212341192,0.6766202637762269,0.0007089382940124,0.8377433790277832,0.1761286297640646,0.3229664789297818,0.3483439201451899,0.5801069746023878,0.4778811252268602,0.7418676868218155,-0.1293670598911059,-0.0637124673821915,-0.0423094373865681,-0.0644799452138901,-0.1734630217785856,-0.0631457145218609,0.130699863883847,-0.0967966656040048,0.5653073956442849,0.8063948614407332,0.5673491379310351,0.7732043970576081,0.4369044918330331,0.7730981308962963,0.0439541742286767,0.9022587462954436,-0.0421392921960069,0.9032033343959952,0.0019566696914696,0.8704143199556043,0.7498549247326879,0.7083824836523829,middle,frame_0074
-0.0383426694997111,0.0327442212600846,0.0,0.0,-0.2217017577747736,-0.0010528308136372,-0.4068475951323167,0.1600184541131379,-0.5558962719721849,0.3550169162703765,0.2588854548966585,0.0326732439018618,0.4077168244156834,0.1938509948659709,0.444103728027815,0.4503276788037947,0.0002655978365845,0.2894574963919845,-0.1123237396175388,0.2890434618023518,-0.2955379563453744,0.5806539380604253,-0.4080307127680136,0.8711169470272317,0.148614062198182,0.2899188492204324,0.1111889124975846,0.644699174296733,0.0359039984547038,0.8708212080346371,-0.0757919644581805,-0.0007452622613384,-0.0007726482518841,-4.731823881520131e-05,-0.1487589337454144,-0.0011474672912676,0.1473102182731289,-0.0316677313270398,-0.037956345373769,0.9683322686729602,-0.0003380336102006,0.968095677478884,-0.0001207262893575,0.8711169470272317,-0.4448039405060857,0.968296779993849,-0.5190264632026274,0.9360848889204346,-0.4080065675101415,0.9346653417559798,0.6299591721379255,0.6052722307688109,middle,frame_0075
-0.0529576304635085,-0.0001046813499707,0.0,0.0,-0.1579633792665561,-0.05682103676409,-0.3168362706570799,0.0583493844736624,-0.4222195527946052,0.2869839209446448,0.1842705884371841,0.0301063562515701,0.2885899129957266,0.1722322251067748,0.236318706776723,0.3715350473159704,-0.0803116366070053,0.2870362616196299,-0.1849741732878013,0.2578196968428107,-0.3953288830161489,0.5439033581777072,-0.6056664321383844,0.7995456829411276,0.0250201637121816,0.3433443597688638,-0.2108180460933889,0.6582153923456996,-0.4484237983285575,0.88549953940206,-0.0791103941791225,-0.0557323507243949,-0.0005834606078293,-0.0284628590570301,-0.1058466185025657,-0.057093208274014,0.1042678427402051,-0.0287140942969599,-0.5533952259193798,0.9428649191859982,-0.4743534741647078,0.942906791725986,-0.4738901377996674,0.8577799179298218,-0.6844164535891413,0.8578845992797927,-0.7114100870042733,0.8284482036680344,-0.6066445866868025,0.8288983334729085,0.6769824445681818,0.6427774277657947,middle,frame_0076
-0.0516150059179714,0.0269119738933979,0.0,0.0,-0.1567147537609136,-0.057401054305079,-0.3148360979124137,0.1700903690067776,-0.3938453093641179,0.3980106267257969,0.1581556512341975,0.055256882269266,0.2371134020618562,0.2565580286168518,0.1577954268658766,0.4270353945276542,-0.0778427706399983,0.2272403982930295,-0.1578125804072248,0.1982993054974479,-0.4198157709659159,0.4841540456865529,-0.6578040036365508,0.7404192117814409,0.0273942055337327,0.256348841101163,-0.2617801945211584,0.5708936490670238,-0.4987049076281792,0.8269182495188687,-0.0780314595948328,-0.029349008451176,0.0003773779096698,-0.0015793657434526,-0.1046366022265296,-0.0584574512593089,0.1049796730535022,-0.0014852313613927,-0.5519323464329209,0.9414065768554928,-0.5000771909360686,0.9415425487406912,-0.5001114980187658,0.7983432348757425,-0.7099679228776784,0.8549493766212029,-0.7628865979381437,0.7978621035896578,-0.7100708441257693,0.7690151451761355,0.583168474306797,0.5870622757421808,right,frame_0077
-0.0007909919970217,-0.0567694742247514,0.0,0.0,-0.1099478875860774,-0.0268808752790265,-0.3234459333705564,0.2011506900996634,-0.3951237669830633,0.4001320464048795,0.2120323841429371,0.0007440710116219,0.2128233761399599,0.2579725636914308,0.1048297040759353,0.4299682459835884,-0.0730504373720448,0.2861634231458483,-0.1807649357900613,0.2582660001467182,-0.5010469011725285,0.4870101969168209,-0.6789968360320114,0.8282558346695171,0.0344779452819662,0.314480041081104,-0.4294621254420243,0.5431299189905782,-0.6426809975804938,0.8287798283396733,-0.0358970779825041,-0.0846040179834627,0.0353154662199892,-0.0845830582366564,-0.0724688256095286,-0.0849603336791689,0.1751349339289043,-0.0852118506408442,-0.6801600595570438,0.9146938304985274,-0.6441466592220356,0.9147881493591558,-0.6447747999255532,0.8306557256788334,-0.7152894100130278,0.8578300374131478,-0.7871766238600401,0.8573374833632006,-0.7157081704820385,0.8297649364395674,0.7373182641364202,0.7388858541154035,right,frame_0078
-0.0002715915263447,-0.0009051847608134,0.0,0.0,-0.2082835415535029,-0.0301117158407329,-0.4587724063009237,0.2193067888857067,-0.5008962520369358,0.4378000572901754,0.1666214014122758,0.0304898309939847,0.1249321021184136,0.3120710398166719,-0.2073872895165663,0.500624462904612,-0.1675176534492125,0.3137095388140939,-0.2913905486148828,0.3127126897737043,-0.6255296034763711,0.4992151246061304,-0.7501629549158064,0.7819994270982528,-0.0417707767517648,0.3447722715554284,-0.416078218359587,0.6250243483242626,-0.583921781640413,0.8121111429389863,-0.0012493210211839,-0.0306502434832424,0.0408202064095593,-0.0304669149240902,-0.0840575774035853,-0.0619421369235172,0.0837316675719719,-0.0314408478945857,-0.6252308527973929,0.9376568318533376,-0.5833785985877238,0.9380578630764828,-0.5843291689299293,0.8133944428530511,-0.7504345464421511,0.9061243196791756,-0.8332428028245511,0.9058493268404472,-0.8333785985877241,0.8128902893153829,0.751453878362831,0.8006671626518643,right,frame_0079
0.0265801811964608,-0.0016991504247872,0.0,0.0,-0.18831741107625,-0.0013215614415012,-0.2973701836641161,0.2406130268199236,-0.351975887474882,0.4531623077350218,0.1889695773257664,0.0300294297295801,0.1352804314872923,0.3625631628630134,-0.0806747276765255,0.5744905325115222,-0.0815912856488171,0.3029374201787998,-0.1898861352980572,0.3017047032039536,-0.4331617724821087,0.5147315231273256,-0.7569006239644653,0.6952856904880896,0.0259808932915012,0.3617302459881176,-0.108418232453202,0.6648342495418958,-0.2979342193393732,0.7874396135265701,-0.0006169140198118,-0.0603809206507853,0.0542179292840275,-0.0320950635793215,-0.0551873656008741,-0.0624465545005274,0.135386188176402,-0.0613804209006609,-0.2711248986498397,0.9375534454994726,-0.270455106285472,0.9082125603864738,-0.3248669228328687,0.8166805486145816,-0.7566714844713928,0.7865844855350105,-0.8110304226742335,0.7258926092509302,-0.7843268586738107,0.665989227608418,0.6800671620943565,0.6914212207892356,right,frame_0080
0.0493845275943589,0.0769998211714212,0.0,0.0,-0.1760984755849027,-0.0254689544175364,-0.4008804108584007,0.0014118045685998,-0.4498573408331298,0.2828879874255276,0.2241297790820904,0.0269842913211668,0.3000896714763184,0.2830197558519304,0.2494171354039291,0.5138874509397915,-0.1256868019890767,0.2057752218886183,-0.250721447786745,0.1796756614304404,-0.4003586859052748,0.4369252778901994,-0.6255482187984027,0.6175233183054583,0.0001467351430665,0.2567978389978073,0.0238526127007416,0.4372170508343768,-0.2004728132387703,0.7198791495289283,0.024341729844298,0.0014306286295146,0.0753077362028203,0.0260525003058908,-0.0506073204532484,-0.0500531779720838,0.1503546099290782,-0.0246124596459192,-0.1248553028450314,0.9499468220279162,-0.0996494660471184,0.8994230425329659,-0.2754218635363169,0.6941937184108729,-0.6008641069536156,0.770864118516288,-0.6999103285236816,0.7450563310022874,-0.6755033830602436,0.616920948356189,0.36112093711690185,0.5760341070485308,right,frame_0081
-7.756989047180696e-05,0.0758178684075406,0.0,0.0,-0.1655341462657857,-0.0739657448837379,-0.4284960749635429,-0.0004034328467688,-0.4752241769834623,0.2260049145455877,0.1433491575909899,0.0261681214699627,0.3573955133575349,0.1261644538986281,0.3100933941481277,0.3996185725812368,-0.118976698004903,0.2002769016357368,-0.2371156411927151,0.1509113914765641,-0.3089143318129634,0.4752989070637424,-0.5941077911197997,0.7264633609623707,0.000279251605696,0.2260966038289443,0.0479692202674607,0.450588645199149,-0.2133792547084923,0.7513753392503487,-0.0239070402432594,0.02570967505318,0.0240932079803898,0.0508233697645421,-0.0950231158273604,-0.0001467028533707,0.0950386298054541,0.0259939118315848,-0.1418132737596577,0.926034255116262,-0.1186198765087342,0.9004896207731241,-0.3082782587110994,0.7750311743563413,-0.546557448260884,0.875375926061762,-0.6187595023115836,0.826267145895988,-0.6426044866424651,0.7513386635370061,0.377838099166119,0.5049408339207748,right,frame_0082
0.0359837898267192,0.1328707050262635,0.0,0.0,-0.2146916340599952,-0.0262541564261963,-0.5361468231786846,0.1326104766035369,-0.4649944102850747,0.264324610862127,0.2509316191540913,0.0273818129246782,0.2847726849264019,0.2892101585465761,0.2140627911309871,0.316341381138258,-0.249650642817216,0.1584791094405088,-0.4284050680081977,0.1574960242879861,-0.2487656046208298,0.3942556985205533,-0.6420020495621384,0.7887523492843719,-0.0366126327557299,0.1848200086742805,0.0727128749767112,0.4475061442822033,-0.1068101360163961,0.816259457375548,0.0351220421091872,0.1061539202929977,0.1071129122414762,0.0801503541997975,-0.0721539034842542,0.0005879234735672,0.2141093720886904,0.027507108091176,0.07250326066704,0.9737458435738036,0.1070197503260671,0.9470290588405376,-0.2145751816657332,0.8418678617897932,-0.4639230482578717,0.9463062021107416,-0.6069731693683613,0.8947906125006024,-0.715227315073598,0.7904390149872295,0.31677197687253456,0.38652856616588604,middle,frame_0083
0.1023321139273599,0.1045362416755137,0.0,0.0,-0.3009210870133256,-0.0259241385966607,-0.5516396655343594,0.1571373419554096,-0.4994120721191528,0.3422642602065437,0.351450222106092,0.026599749058971,0.4008035014371583,0.3157899816620018,0.2015939378102975,0.3945565099893831,-0.1003070290044401,0.2361355081555833,-0.3000718578521019,0.2364443586526394,-0.2492160961588704,0.4997587105491749,-0.5011758557616927,0.8160216195347938,0.1021361379670794,0.2365022681208375,0.2006793833289797,0.5264549753884761,0.1503462241964994,0.8429688254029534,0.0994251371831738,0.0529196023549847,0.1515547426182418,0.0517228066788921,-0.1498236216357446,0.0003860631213201,0.2506532532009431,-0.0010616735836308,0.3010844003135636,0.9740565582472732,0.4008035014371583,0.9476305375928968,0.051247713613798,0.894151143711997,-0.2987000261301269,0.9740758614033392,-0.5005552652207974,0.9472927323617414,-0.5991964985628416,0.8417430749927615,0.4332292733146093,0.5289489048267558,middle,frame_0084
-0.8772166983204857,-0.730286158519597,0.0,0.0,-0.0170688563661416,1.797478138176878e-05,-0.0057460991323129,0.073671888340658,0.0256973150113579,0.1471662757151716,0.0143242840650951,-0.0059968364384769,0.0428797527278143,0.0980883820000538,0.0456801847093435,0.1534012780069562,0.0114698543924328,0.0736359387778946,0.0057628570364577,0.0859082207662648,0.0256507652776225,0.1471460540861171,0.0314396901649723,0.1838775198396648,0.0171489219081666,0.0675020446313821,0.0427568614307527,0.141032381568659,0.0514244218523071,0.1839179630977737,-0.8772166983204857,-0.730286158519597,-0.8772166983204857,-0.730286158519597,-0.8772166983204857,-0.730286158519597,0.0143261460544446,-0.0060170580675312,0.1227833016795143,0.2637439672139986,0.1170688563661415,0.269713841480403,0.0542788515249691,0.1840819829778818,-0.8772166983204857,-0.730286158519597,-0.8772166983204857,-0.730286158519597,-0.8772166983204857,-0.730286158519597,1.2671019489144886,1.25899044656512,middle,frame_0086
